x, y, theta, stamp, 
3.2034547328948975, 3.187822103500366, 0.12876981046363326, 1770944540162679976, 
3.220053195953369, 3.1898365020751953, 0.12461699786597812, 1770944540263644043, 
3.2387421131134033, 3.192052125930786, 0.12164929796618525, 1770944540372588362, 
3.251695156097412, 3.1935691833496094, 0.118939669284174, 1770944540471388660, 
3.2541840076446533, 3.193744421005249, 0.11854149411364016, 1770944540562064855, 
3.265824317932129, 3.195070505142212, 0.11409621124196814, 1770944540663648932, 
3.2818405628204346, 3.196887254714966, 0.11069603409883269, 1770944540761178744, 
3.296165704727173, 3.1984493732452393, 0.10686537830924162, 1770944540871170879, 
3.3094704151153564, 3.199585437774658, 0.10482906421509076, 1770944540962639816, 
3.3263957500457764, 3.2012228965759277, 0.09890770925647366, 1770944541063632593, 
3.34200382232666, 3.2025980949401855, 0.09505676044296034, 1770944541161635317, 
3.3591527938842773, 3.2040772438049316, 0.08831444011561704, 1770944541271885234, 
3.370767116546631, 3.204876661300659, 0.085609538801908, 1770944541363720937, 
3.382861852645874, 3.205989360809326, 0.07984236873205297, 1770944541463645006, 
3.3963630199432373, 3.2069263458251953, 0.07604213979518992, 1770944541572572329, 
3.4075095653533936, 3.2078075408935547, 0.07463471199760421, 1770944541671765198, 
3.41793155670166, 3.2082929611206055, 0.07281535290413194, 1770944541763316150, 
3.429492950439453, 3.2090048789978027, 0.07167711069235645, 1770944541863790176, 
3.441035270690918, 3.2098913192749023, 0.07015143575458291, 1770944541961363011, 
3.4537267684936523, 3.210794687271118, 0.06884010964439538, 1770944542071895490, 
3.4642319679260254, 3.211421489715576, 0.06607324280010274, 1770944542163140352, 
3.4751663208007812, 3.212146520614624, 0.06355289408350923, 1770944542263671056, 
3.4864635467529297, 3.212890863418579, 0.06274608204914654, 1770944542372557443, 
3.4946842193603516, 3.213364601135254, 0.06274272955884742, 1770944542452493455, 
3.5048868656158447, 3.2140092849731445, 0.061122461418074654, 1770944542551824554, 
3.5159454345703125, 3.214663505554199, 0.060932428236678514, 1770944542663714122, 
3.5255422592163086, 3.2152931690216064, 0.06092097518062, 1770944542761768310, 
3.5362861156463623, 3.215691328048706, 0.059941294813792664, 1770944542871568448, 
3.5447895526885986, 3.2161340713500977, 0.058809062018200374, 1770944542963875275, 
3.553947687149048, 3.216472625732422, 0.05863575552253229, 1770944543063680233, 
3.5634284019470215, 3.2168784141540527, 0.05753159453800304, 1770944543161722612, 
3.5736782550811768, 3.217374324798584, 0.05564445270299168, 1770944543271454592, 
3.581878185272217, 3.2178757190704346, 0.054858869946938324, 1770944543363115137, 
3.590418577194214, 3.2183616161346436, 0.054792621300325556, 1770944543463671421, 
3.59971022605896, 3.218818426132202, 0.055366752870647656, 1770944543572276767, 
3.608527421951294, 3.219187021255493, 0.05471725930008788, 1770944543671211162, 
3.6165218353271484, 3.2197158336639404, 0.051774206096516055, 1770944543763262901, 
3.624100685119629, 3.220240831375122, 0.05420301696797963, 1770944543863683917, 
3.6315555572509766, 3.2203781604766846, 0.05169671172660568, 1770944543961033652, 
3.6405580043792725, 3.2208938598632812, 0.051844023314826404, 1770944544071749197, 
3.6479454040527344, 3.221463918685913, 0.05205786145976459, 1770944544163640787, 
3.6550612449645996, 3.22180438041687, 0.0509875893781529, 1770944544263688133, 
3.6622071266174316, 3.2221477031707764, 0.05143989329115026, 1770944544361814703, 
