e, e_dot, e_int, stamp, 
0.23377977194431337, -0.03360186587758305, 0.045303116820810514, 1770937517225309439, 
0.22930848684839888, -0.032294669479291216, 0.044938114832420974, 1770937517325395877, 
0.22391129900033843, -0.031162337334851475, 0.04824010157787644, 1770937517435965040, 
0.21941047303014366, -0.03169429565049734, 0.04660027791213345, 1770937517533237900, 
0.2149681361768043, -0.03085343245266076, 0.042402647287325346, 1770937517629205040, 
0.2102432586040507, -0.031173507990500737, 0.0421166232846996, 1770937517729244080, 
0.2054553639680071, -0.03022044987559518, 0.04420562300591638, 1770937517839485457, 
0.20149787518517426, -0.029174671563761922, 0.041145320995726514, 1770937517929238674, 
0.19795748480059006, -0.02699530805753772, 0.03744743450699019, 1770937518025202620, 
0.19374177916590107, -0.02647608784418422, 0.038572565473582295, 1770937518124313277, 
0.18909600017975678, -0.028207782223612546, 0.040557543323958264, 1770937518234695771, 
0.18543894453353174, -0.02691554170000394, 0.03882868273416176, 1770937518329294483, 
0.18156977927364884, -0.025795096499456188, 0.03605565982657529, 1770937518429204062, 
0.17764558605215117, -0.025851651220814082, 0.03648728290882469, 1770937518530269389, 
0.17418024548527247, -0.02585012199546341, 0.033880924178322995, 1770937518619762009, 
0.1702974223662086, -0.024728697067253228, 0.034630506882169086, 1770937518729248308, 
0.16665030801177672, -0.023976422064971626, 0.035694186372623185, 1770937518829264451, 
0.16314932689953393, -0.023714327349217523, 0.03350213165591514, 1770937518930222086, 
0.1595519097420459, -0.02256602695995301, 0.034238797829795935, 1770937519039167525, 
0.15648477143917897, -0.0223555730203804, 0.03179120341250599, 1770937519129254630, 
0.15344611212009165, -0.021481330672353235, 0.02974186030754421, 1770937519229218326, 
0.15013632357366113, -0.02104700078635903, 0.030831617663909006, 1770937519330301024, 
0.1467135095940997, -0.021342118783985554, 0.03159535482446221, 1770937519439715590, 
0.14411085309078767, -0.020110728423522583, 0.029251763870191773, 1770937519529310356, 
0.14098585856619247, -0.020109267054491894, 0.027276467005189518, 1770937519629218749, 
0.13817459906274, -0.019612281285150628, 0.028488973965653454, 1770937519731230306, 
0.13478906563110446, -0.019625783713181105, 0.028991586824455535, 1770937519839328329, 
0.13227183677514676, -0.019764201254584408, 0.026756920218735665, 1770937519929314532, 
0.12923073266434543, -0.019470931715590386, 0.025084385355941322, 1770937520029221704, 
0.12652729944026334, -0.019610117041825935, 0.025238559244348754, 1770937520124443010, 
